Store,Date,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
5,2023-04-16,7,0,0,0,0,0,0
5,2023-04-17,1,7776,822,1,0,0,0
5,2023-04-18,2,8172,916,1,0,0,0
5,2023-04-19,3,8297,985,1,0,0,0
5,2023-04-20,4,8234,780,1,0,0,0
5,2023-04-21,5,12302,1344,1,1,0,0
5,2023-04-22,6,11566,1263,1,0,0,0
5,2023-04-23,7,7809,672,1,0,0,0
5,2023-04-24,1,7287,817,1,0,0,0
5,2023-04-25,2,7856,891,1,0,0,0
5,2023-04-26,3,8917,1036,1,0,0,0
5,2023-04-27,4,8625,830,1,0,0,0
5,2023-04-28,5,9108,854,1,0,0,0
5,2023-04-29,6,10059,913,1,0,0,0
5,2023-04-30,7,0,0,0,1,0,0
5,2023-05-01,1,7310,661,1,0,0,0
5,2023-05-02,2,8873,898,1,0,0,0
5,2023-05-03,3,7694,702,1,0,0,0
5,2023-05-04,4,7524,754,1,0,0,0
5,2023-05-05,5,10953,935,1,1,0,0
5,2023-05-06,6,9773,827,1,0,0,0
5,2023-05-07,7,7790,940,1,0,0,0
5,2023-05-08,1,8220,694,1,0,0,0
5,2023-05-09,2,8938,900,1,1,0,0
5,2023-05-10,3,8182,703,1,1,0,0
5,2023-05-11,4,7862,746,1,0,0,0
5,2023-05-12,5,9819,1000,1,0,0,0
5,2023-05-13,6,12106,1504,1,1,0,0
5,2023-05-14,7,0,0,0,1,0,0
5,2023-05-15,1,6461,703,1,0,0,0
5,2023-05-16,2,7681,723,1,0,0,0
5,2023-05-17,3,7677,921,1,0,0,0
5,2023-05-18,4,9455,932,1,1,0,0
5,2023-05-19,5,9982,1007,1,0,0,0
5,2023-05-20,6,8994,827,1,0,0,0
5,2023-05-21,7,0,0,0,0,0,0
5,2023-05-22,1,6979,711,1,0,0,0
5,2023-05-23,2,7958,819,1,0,0,0
5,2023-05-24,3,7911,794,1,0,0,0
5,2023-05-25,4,7589,766,1,0,0,0
5,2023-05-26,5,10483,1049,1,0,0,0
5,2023-05-27,6,8437,732,1,0,0,0
5,2023-05-28,7,0,0,0,0,0,0
5,2023-05-29,1,7979,757,1,1,0,0
5,2023-05-30,2,9594,997,1,1,0,0
5,2023-05-31,3,7903,896,1,0,0,0
5,2023-06-01,4,7002,689,1,0,0,0
5,2023-06-02,5,10736,1181,1,0,0,0
5,2023-06-03,6,10378,1273,1,0,0,0
5,2023-06-04,7,7206,882,1,0,0,0
5,2023-06-05,1,6470,576,1,0,0,0
5,2023-06-06,2,6401,616,1,0,0,0
5,2023-06-07,3,7408,757,1,0,0,0
5,2023-06-08,4,6793,648,1,0,0,0
5,2023-06-09,5,9384,799,1,0,0,0
5,2023-06-10,6,10593,1048,1,0,0,0
5,2023-06-11,7,0,0,0,0,0,0
5,2023-06-12,1,6097,669,1,0,0,0
5,2023-06-13,2,6724,563,1,0,0,0
5,2023-06-14,3,7577,729,1,0,0,0
5,2023-06-15,4,9433,925,1,1,0,0
5,2023-06-16,5,8092,891,1,0,0,0
5,2023-06-17,6,9681,929,1,0,0,0
5,2023-06-18,7,0,0,0,0,0,0
5,2023-06-19,1,6856,685,1,1,0,0
5,2023-06-20,2,7707,914,1,0,0,0
5,2023-06-21,3,7237,858,1,0,0,0
5,2023-06-22,4,7473,918,1,0,0,0
5,2023-06-23,5,10889,1254,1,0,0,0
5,2023-06-24,6,9855,1104,1,0,0,0
5,2023-06-25,7,7798,682,1,0,0,0
5,2023-06-26,1,6702,818,1,0,0,0
5,2023-06-27,2,8048,921,1,0,0,0
5,2023-06-28,3,6868,660,1,0,0,0
5,2023-06-29,4,5802,711,1,0,0,0
5,2023-06-30,5,8797,1009,1,0,0,0
5,2023-07-01,6,9192,850,1,0,0,1
5,2023-07-02,7,0,0,0,0,0,1
5,2023-07-03,1,7475,841,1,1,0,1
5,2023-07-04,2,9268,959,1,1,0,1
5,2023-07-05,3,7175,833,1,0,0,1
5,2023-07-06,4,7067,666,1,0,0,1
5,2023-07-07,5,8986,956,1,0,0,1
5,2023-07-08,6,9198,862,1,0,0,1
5,2023-07-09,7,0,0,0,0,0,1
5,2023-07-10,1,6874,700,1,0,0,1
5,2023-07-11,2,8847,798,1,1,0,1
5,2023-07-12,3,8613,917,1,1,0,1
5,2023-07-13,4,8444,945,1,1,0,1
5,2023-07-14,5,8614,1019,1,0,0,1
5,2023-07-15,6,9057,829,1,0,0,1
5,2023-07-16,7,0,0,0,0,0,1
5,2023-07-17,1,5841,647,1,0,0,1
5,2023-07-18,2,7429,729,1,0,0,1
5,2023-07-19,3,6895,776,1,0,0,1
5,2023-07-20,4,7004,610,1,0,0,1
5,2023-07-21,5,8948,854,1,0,0,1
5,2023-07-22,6,7588,871,1,0,0,1
5,2023-07-23,7,0,0,0,1,0,1
5,2023-07-24,1,6409,586,1,0,0,1
5,2023-07-25,2,5775,542,1,0,0,1
5,2023-07-26,3,7187,754,1,0,0,1
5,2023-07-27,4,7207,791,1,0,0,1
5,2023-07-28,5,11102,970,1,1,0,1
5,2023-07-29,6,8938,794,1,1,0,1
5,2023-07-30,7,6258,721,1,0,0,1
5,2023-07-31,1,6211,622,1,0,0,1
5,2023-08-01,2,6944,659,1,0,0,1
5,2023-08-02,3,6745,679,1,0,0,1
5,2023-08-03,4,7773,831,1,0,0,1
5,2023-08-04,5,9167,1123,1,1,0,1
5,2023-08-05,6,9989,977,1,1,0,1
5,2023-08-06,7,0,0,0,0,0,1
5,2023-08-07,1,5020,523,1,0,0,1
5,2023-08-08,2,7570,632,1,1,0,1
5,2023-08-09,3,6128,522,1,0,0,1
5,2023-08-10,4,7178,857,1,0,0,1
5,2023-08-11,5,9452,795,1,1,0,1
5,2023-08-12,6,7249,640,1,0,0,1
5,2023-08-13,7,0,0,0,0,0,1
5,2023-08-14,1,5698,605,1,0,0,1
5,2023-08-15,2,6500,682,1,0,0,1
5,2023-08-16,3,6517,713,1,0,0,1
5,2023-08-17,4,5013,588,1,0,0,1
5,2023-08-18,5,9383,1001,1,1,0,1
5,2023-08-19,6,7694,702,1,0,0,1
5,2023-08-20,7,7636,899,1,0,0,1
5,2023-08-21,1,5242,439,1,0,0,1
5,2023-08-22,2,6152,586,1,0,0,1
5,2023-08-23,3,5622,626,1,0,0,1
5,2023-08-24,4,6633,674,1,0,0,1
5,2023-08-25,5,10136,1088,1,1,0,1
5,2023-08-26,6,8069,825,1,1,0,1
5,2023-08-27,7,0,0,0,0,0,1
5,2023-08-28,1,6205,676,1,0,0,1
5,2023-08-29,2,5150,432,1,0,0,1
5,2023-08-30,3,7452,869,1,1,0,1
5,2023-08-31,4,6366,705,1,1,0,1
5,2023-09-01,5,8458,782,1,0,0,0
5,2023-09-02,6,6526,607,1,0,0,0
5,2023-09-03,7,0,0,0,1,0,0
5,2023-09-04,1,5389,665,1,0,0,0
5,2023-09-05,2,6024,516,1,0,0,0
5,2023-09-06,3,7275,797,1,1,0,0
5,2023-09-07,4,6067,515,1,0,0,0
5,2023-09-08,5,8832,1008,1,1,0,0
5,2023-09-09,6,10483,1073,1,1,0,0
5,2023-09-10,7,6582,735,1,0,0,0
5,2023-09-11,1,4816,504,1,0,0,0
5,2023-09-12,2,7821,853,1,1,0,0
5,2023-09-13,3,6057,733,1,0,0,0
5,2023-09-14,4,5937,663,1,0,0,0
5,2023-09-15,5,8262,752,1,0,0,0
5,2023-09-16,6,7038,648,1,0,0,0
5,2023-09-17,7,0,0,0,0,0,0
5,2023-09-18,1,6237,621,1,1,0,0
5,2023-09-19,2,6619,573,1,0,0,0
5,2023-09-20,3,7075,596,1,0,0,0
5,2023-09-21,4,6478,640,1,0,0,0
5,2023-09-22,5,8505,969,1,1,0,0
5,2023-09-23,6,8708,762,1,1,0,0
5,2023-09-24,7,0,0,0,0,0,0
5,2023-09-25,1,5960,606,1,0,0,0
5,2023-09-26,2,6416,612,1,0,0,0
5,2023-09-27,3,7033,624,1,1,0,0
5,2023-09-28,4,8161,1016,1,1,0,0
5,2023-09-29,5,6460,607,1,0,0,0
5,2023-09-30,6,7326,815,1,0,0,0
5,2023-10-01,7,6922,713,1,1,0,0
5,2023-10-02,1,5779,486,1,0,0,0
5,2023-10-03,2,6372,690,1,0,0,0
5,2023-10-04,3,7454,864,1,1,0,0
5,2023-10-05,4,5551,681,1,0,0,0
5,2023-10-06,5,8390,769,1,1,0,0
5,2023-10-07,6,8172,730,1,0,0,0
5,2023-10-08,7,0,0,0,0,0,0
5,2023-10-09,1,7197,757,1,1,0,0
5,2023-10-10,2,5895,497,1,0,0,0
5,2023-10-11,3,7133,608,1,0,0,0
5,2023-10-12,4,6599,632,1,0,0,0
5,2023-10-13,5,9874,1050,1,1,0,0
5,2023-10-14,6,7857,743,1,0,0,0
5,2023-10-15,7,0,0,0,0,0,0
5,2023-10-16,1,5211,525,1,0,0,0
5,2023-10-17,2,5945,569,1,0,0,0
5,2023-10-18,3,6291,619,1,0,0,0
5,2023-10-19,4,6281,581,1,0,0,0
5,2023-10-20,5,7250,717,1,0,0,0
5,2023-10-21,6,7445,725,1,0,0,0
5,2023-10-22,7,0,0,0,0,0,0
5,2023-10-23,1,6270,550,1,1,0,0
5,2023-10-24,2,7139,655,1,0,0,0
5,2023-10-25,3,5878,553,1,0,0,0
5,2023-10-26,4,6277,635,1,0,0,0
5,2023-10-27,5,7748,836,1,0,0,0
5,2023-10-28,6,7895,702,1,0,0,0
5,2023-10-29,7,0,0,0,0,0,0
5,2023-10-30,1,5848,576,1,0,0,0
5,2023-10-31,2,7175,813,1,0,0,0
5,2023-11-01,3,6751,568,1,1,0,0
5,2023-11-02,4,6777,802,1,0,0,0
5,2023-11-03,5,7367,760,1,0,0,0
5,2023-11-04,6,7613,789,1,0,0,0
5,2023-11-05,7,0,0,0,0,0,0
5,2023-11-06,1,7132,827,1,1,0,0
5,2023-11-07,2,7649,653,1,1,0,0
5,2023-11-08,3,6198,754,1,0,0,0
5,2023-11-09,4,5829,525,1,0,0,0
5,2023-11-10,5,7125,824,1,0,0,0
5,2023-11-11,6,10490,930,1,1,0,0
5,2023-11-12,7,0,0,0,0,0,0
5,2023-11-13,1,5871,638,1,0,0,0
5,2023-11-14,2,7166,808,1,0,0,0
5,2023-11-15,3,7319,640,1,0,0,0
5,2023-11-16,4,6810,757,1,0,0,0
5,2023-11-17,5,9321,835,1,1,0,0
5,2023-11-18,6,8098,754,1,0,0,0
5,2023-11-19,7,0,0,0,1,0,0
5,2023-11-20,1,5660,696,1,0,0,0
5,2023-11-21,2,7077,592,1,0,0,0
5,2023-11-22,3,6661,656,1,0,0,0
5,2023-11-23,4,8068,859,1,1,0,0
5,2023-11-24,5,7985,941,1,0,0,0
5,2023-11-25,6,8673,996,1,0,0,0
5,2023-11-26,7,0,0,0,0,0,0
5,2023-11-27,1,6715,660,1,0,0,0
5,2023-11-28,2,5769,499,1,0,0,0
5,2023-11-29,3,8077,951,1,1,0,0
5,2023-11-30,4,6440,545,1,0,0,0
5,2023-12-01,5,9201,1055,1,0,0,0
5,2023-12-02,6,9691,1034,1,0,0,0
5,2023-12-03,7,7132,639,1,0,0,0
5,2023-12-04,1,6062,581,1,0,0,0
5,2023-12-05,2,6484,749,1,0,0,0
5,2023-12-06,3,7259,688,1,0,0,0
5,2023-12-07,4,6910,620,1,0,0,0
5,2023-12-08,5,8221,865,1,0,0,0
5,2023-12-09,6,9915,954,1,1,0,0
5,2023-12-10,7,0,0,0,0,0,0
5,2023-12-11,1,6622,701,1,0,0,0
5,2023-12-12,2,7530,813,1,0,0,0
5,2023-12-13,3,6471,602,1,0,0,0
5,2023-12-14,4,6128,646,1,0,0,0
5,2023-12-15,5,9928,1203,1,0,0,0
5,2023-12-16,6,8386,817,1,0,0,0
5,2023-12-17,7,7583,691,1,0,0,0
5,2023-12-18,1,8202,804,1,1,0,0
5,2023-12-19,2,7075,608,1,0,0,0
5,2023-12-20,3,7479,710,1,0,0,1
5,2023-12-21,4,8033,674,1,0,0,1
5,2023-12-22,5,8355,741,1,0,0,1
5,2023-12-23,6,9192,829,1,0,0,1
5,2023-12-24,7,0,0,0,0,1,1
5,2023-12-25,1,10692,1000,1,1,1,1
5,2023-12-26,2,8426,780,1,0,1,1
5,2023-12-27,3,7036,833,1,0,0,1
5,2023-12-28,4,7438,762,1,0,0,1
5,2023-12-29,5,9087,857,1,0,0,1
5,2023-12-30,6,9157,1122,1,1,0,1
5,2023-12-31,7,0,0,0,1,0,1
5,2024-01-01,1,8146,890,1,0,1,0
5,2024-01-02,2,7636,804,1,0,0,0
5,2024-01-03,3,7977,738,1,0,0,0
5,2024-01-04,4,8712,949,1,1,0,0
5,2024-01-05,5,8035,695,1,0,0,0
5,2024-01-06,6,9848,1039,1,0,0,0
5,2024-01-07,7,0,0,0,1,0,0
5,2024-01-08,1,5795,485,1,0,0,0
5,2024-01-09,2,6947,632,1,0,0,0
5,2024-01-10,3,8939,838,1,1,0,0
5,2024-01-11,4,7356,636,1,0,0,0
5,2024-01-12,5,9799,1018,1,0,0,0
5,2024-01-13,6,11072,1320,1,1,0,0
5,2024-01-14,7,7494,681,1,0,0,0
5,2024-01-15,1,6647,699,1,0,0,0
5,2024-01-16,2,6866,857,1,0,0,0
5,2024-01-17,3,7367,774,1,0,0,0
5,2024-01-18,4,7320,904,1,0,0,0
5,2024-01-19,5,8597,737,1,0,0,0
5,2024-01-20,6,10570,1076,1,1,0,0
5,2024-01-21,7,0,0,0,0,0,0
5,2024-01-22,1,6826,668,1,0,0,0
5,2024-01-23,2,8530,823,1,0,0,0
5,2024-01-24,3,8258,726,1,1,0,0
5,2024-01-25,4,7644,801,1,0,0,0
5,2024-01-26,5,10360,1289,1,0,0,0
5,2024-01-27,6,12388,1225,1,1,0,0
5,2024-01-28,7,0,0,0,0,0,0
5,2024-01-29,1,6819,792,1,0,0,0
5,2024-01-30,2,8354,880,1,0,0,0
5,2024-01-31,3,6889,650,1,0,0,0
5,2024-02-01,4,7558,688,1,0,0,0
5,2024-02-02,5,11000,1100,1,0,0,0
5,2024-02-03,6,10841,1126,1,0,0,0
5,2024-02-04,7,8013,816,1,0,0,0
5,2024-02-05,1,7559,693,1,0,0,0
5,2024-02-06,2,7999,901,1,0,0,0
5,2024-02-07,3,7980,694,1,0,0,0
5,2024-02-08,4,7496,881,1,0,0,0
5,2024-02-09,5,10838,1155,1,1,0,0
5,2024-02-10,6,9880,1036,1,0,0,0
5,2024-02-11,7,0,0,0,0,0,0
5,2024-02-12,1,6481,763,1,0,0,0
5,2024-02-13,2,10333,928,1,1,0,0
5,2024-02-14,3,7094,621,1,0,0,0
5,2024-02-15,4,7391,716,1,0,0,0
5,2024-02-16,5,10612,1105,1,0,0,0
5,2024-02-17,6,12907,1166,1,1,0,0
5,2024-02-18,7,0,0,0,1,0,0
5,2024-02-19,1,7888,794,1,0,0,0
5,2024-02-20,2,8292,881,1,0,0,0
5,2024-02-21,3,9111,1059,1,0,0,0
5,2024-02-22,4,7727,873,1,0,0,0
5,2024-02-23,5,12812,1386,1,1,0,0
5,2024-02-24,6,10385,879,1,0,0,0
5,2024-02-25,7,0,0,0,0,0,0
5,2024-02-26,1,7268,735,1,1,0,0
5,2024-02-27,2,8172,830,1,0,0,0
5,2024-02-28,3,10000,855,1,1,0,0
5,2024-02-29,4,8873,1072,1,0,0,0
5,2024-03-01,5,9200,931,1,0,0,0
5,2024-03-02,6,10683,1018,1,0,0,0
5,2024-03-03,7,0,0,0,0,0,0
5,2024-03-04,1,6870,843,1,0,0,0
5,2024-03-05,2,8232,905,1,0,0,0
5,2024-03-06,3,8357,818,1,0,0,0
5,2024-03-07,4,8720,746,1,0,0,0
5,2024-03-08,5,10661,949,1,0,0,0
5,2024-03-09,6,9811,951,1,0,0,0
5,2024-03-10,7,0,0,0,0,0,0
5,2024-03-11,1,6611,682,1,0,0,0
5,2024-03-12,2,7339,788,1,0,0,0
5,2024-03-13,3,8701,764,1,0,0,0
5,2024-03-14,4,6892,741,1,0,0,0
5,2024-03-15,5,10949,1004,1,0,0,0
5,2024-03-16,6,12867,1339,1,1,0,0
5,2024-03-17,7,0,0,0,0,0,0
5,2024-03-18,1,9449,809,1,1,0,0
5,2024-03-19,2,9557,997,1,1,0,0
5,2024-03-20,3,8119,942,1,0,0,0
5,2024-03-21,4,8058,739,1,0,0,0
5,2024-03-22,5,10902,963,1,1,0,0
5,2024-03-23,6,12859,1446,1,1,0,0
5,2024-03-24,7,0,0,0,1,0,0
5,2024-03-25,1,8302,791,1,0,0,0
5,2024-03-26,2,8320,705,1,0,0,0
5,2024-03-27,3,8670,831,1,0,0,0
5,2024-03-28,4,9915,830,1,0,0,0
5,2024-03-29,5,10356,1266,1,0,0,0
5,2024-03-30,6,12573,1408,1,1,0,0
5,2024-03-31,7,0,0,0,0,0,0
5,2024-04-01,1,7263,735,1,0,0,0
5,2024-04-02,2,8101,821,1,0,0,0
5,2024-04-03,3,7413,787,1,0,0,0
5,2024-04-04,4,8812,857,1,0,0,0
5,2024-04-05,5,9603,864,1,0,0,0
5,2024-04-06,6,13545,1575,1,1,0,0
5,2024-04-07,7,0,0,0,0,0,0
5,2024-04-08,1,9814,1070,1,1,0,0
5,2024-04-09,2,8719,978,1,0,0,0
5,2024-04-10,3,9392,1096,1,0,0,0
5,2024-04-11,4,8193,716,1,0,0,0
5,2024-04-12,5,12545,1208,1,0,0,0
5,2024-04-13,6,10186,1149,1,0,0,0
5,2024-04-14,7,0,0,0,0,0,0
5,2024-04-15,1,7670,767,1,0,0,0
5,2024-04-16,2,8896,850,1,0,0,0
5,2024-04-17,3,9739,967,1,1,0,0
5,2024-04-18,4,11660,1054,1,1,0,0
5,2024-04-19,5,11714,1161,1,0,0,0
5,2024-04-20,6,11098,1159,1,0,0,0
5,2024-04-21,7,9111,843,1,0,0,0
5,2024-04-22,1,8493,845,1,0,0,0
5,2024-04-23,2,8817,801,1,0,0,0
5,2024-04-24,3,10083,891,1,1,0,0
5,2024-04-25,4,8269,821,1,0,0,0
5,2024-04-26,5,9851,902,1,0,0,0
5,2024-04-27,6,11258,1324,1,0,0,0
5,2024-04-28,7,0,0,0,0,0,0
5,2024-04-29,1,10375,1206,1,1,0,0
5,2024-04-30,2,9723,1061,1,1,0,0
5,2024-05-01,3,8809,890,1,0,0,0
5,2024-05-02,4,8664,795,1,0,0,0
5,2024-05-03,5,9343,903,1,0,0,0
5,2024-05-04,6,10929,975,1,0,0,0
5,2024-05-05,7,0,0,0,0,0,0
5,2024-05-06,1,6980,711,1,0,0,0
5,2024-05-07,2,9403,826,1,0,0,0
5,2024-05-08,3,7758,869,1,0,0,0
5,2024-05-09,4,8204,733,1,0,0,0
5,2024-05-10,5,11494,1209,1,0,0,0
5,2024-05-11,6,10073,1023,1,0,0,0
5,2024-05-12,7,0,0,0,1,0,0
5,2024-05-13,1,7797,886,1,0,0,0
5,2024-05-14,2,7817,824,1,0,0,0
5,2024-05-15,3,8695,873,1,0,0,0
5,2024-05-16,4,10200,1029,1,1,0,0
5,2024-05-17,5,9637,905,1,0,0,0
5,2024-05-18,6,11246,1210,1,0,0,0
5,2024-05-19,7,7681,745,1,0,0,0
5,2024-05-20,1,7715,922,1,0,0,0
5,2024-05-21,2,7528,632,1,0,0,0
5,2024-05-22,3,9585,809,1,1,0,0
5,2024-05-23,4,7522,796,1,0,0,0
5,2024-05-24,5,9729,1062,1,0,0,0
5,2024-05-25,6,9201,1064,1,0,0,0
5,2024-05-26,7,0,0,0,0,0,0
5,2024-05-27,1,6943,709,1,0,0,0
5,2024-05-28,2,9805,943,1,1,0,0
5,2024-05-29,3,7747,838,1,0,0,0
5,2024-05-30,4,7865,761,1,0,0,0
5,2024-05-31,5,11821,1165,1,1,0,0
5,2024-06-01,6,11694,1248,1,0,0,0
5,2024-06-02,7,0,0,0,0,0,0
5,2024-06-03,1,7871,714,1,0,0,0
5,2024-06-04,2,7963,752,1,0,0,0
5,2024-06-05,3,8390,774,1,0,0,0
5,2024-06-06,4,9928,1182,1,0,0,0
5,2024-06-07,5,10078,1037,1,0,0,0
5,2024-06-08,6,11898,1402,1,1,0,0
5,2024-06-09,7,9206,794,1,1,0,0
5,2024-06-10,1,7315,637,1,0,0,0
5,2024-06-11,2,7287,827,1,0,0,0
5,2024-06-12,3,7907,721,1,0,0,0
5,2024-06-13,4,8796,794,1,1,0,0
5,2024-06-14,5,11433,991,1,1,0,0
5,2024-06-15,6,9602,978,1,0,0,0
5,2024-06-16,7,0,0,0,0,0,0
5,2024-06-17,1,7029,608,1,0,0,0
5,2024-06-18,2,8511,1013,1,1,0,0
5,2024-06-19,3,8469,735,1,0,0,0
5,2024-06-20,4,8199,817,1,0,0,0
5,2024-06-21,5,9342,1142,1,0,0,0
5,2024-06-22,6,9400,916,1,0,0,0
5,2024-06-23,7,7426,632,1,0,0,0
5,2024-06-24,1,6625,621,1,0,0,0
5,2024-06-25,2,6899,577,1,0,0,0
5,2024-06-26,3,8455,930,1,0,0,0
5,2024-06-27,4,7782,733,1,0,0,0
5,2024-06-28,5,9332,834,1,0,0,0
5,2024-06-29,6,9482,904,1,0,0,0
5,2024-06-30,7,0,0,0,0,0,0
5,2024-07-01,1,7555,663,1,0,0,1
5,2024-07-02,2,9927,1048,1,1,0,1
5,2024-07-03,3,7279,632,1,0,0,1
5,2024-07-04,4,7659,679,1,1,0,1
5,2024-07-05,5,9229,1126,1,0,0,1
5,2024-07-06,6,10529,912,1,1,0,1
5,2024-07-07,7,9679,837,1,1,0,1
5,2024-07-08,1,6854,591,1,0,0,1
5,2024-07-09,2,6928,740,1,0,0,1
5,2024-07-10,3,8384,918,1,1,0,1
5,2024-07-11,4,5925,625,1,0,0,1
5,2024-07-12,5,10508,1073,1,1,0,1
5,2024-07-13,6,9493,1112,1,0,0,1
5,2024-07-14,7,7164,635,1,0,0,1
5,2024-07-15,1,6528,586,1,0,0,1
5,2024-07-16,2,7399,681,1,0,0,1
5,2024-07-17,3,7557,762,1,0,0,1
5,2024-07-18,4,6884,828,1,0,0,1
5,2024-07-19,5,9413,961,1,0,0,1
5,2024-07-20,6,12098,1309,1,1,0,1
5,2024-07-21,7,7823,658,1,0,0,1
5,2024-07-22,1,8711,1033,1,1,0,1
5,2024-07-23,2,6732,596,1,0,0,1
5,2024-07-24,3,7055,752,1,0,0,1
5,2024-07-25,4,6846,792,1,0,0,1
5,2024-07-26,5,10815,1030,1,1,0,1
5,2024-07-27,6,8045,910,1,0,0,1
5,2024-07-28,7,0,0,0,0,0,1
5,2024-07-29,1,6003,713,1,0,0,1
5,2024-07-30,2,8567,917,1,1,0,1
5,2024-07-31,3,6988,682,1,0,0,1
5,2024-08-01,4,5941,740,1,0,0,1
5,2024-08-02,5,11198,1051,1,1,0,1
5,2024-08-03,6,8210,729,1,0,0,1
5,2024-08-04,7,0,0,0,1,0,1
5,2024-08-05,1,6603,657,1,0,0,1
5,2024-08-06,2,6208,565,1,0,0,1
5,2024-08-07,3,7586,794,1,0,0,1
5,2024-08-08,4,6411,687,1,0,0,1
5,2024-08-09,5,10664,1025,1,1,0,1
5,2024-08-10,6,7667,753,1,0,0,1
5,2024-08-11,7,6979,616,1,0,0,1
5,2024-08-12,1,6930,601,1,0,0,1
5,2024-08-13,2,6920,727,1,0,0,1
5,2024-08-14,3,7586,704,1,1,0,1
5,2024-08-15,4,8468,1012,1,1,0,1
5,2024-08-16,5,10772,1246,1,1,0,1
5,2024-08-17,6,7461,730,1,0,0,1
5,2024-08-18,7,0,0,0,0,0,1
5,2024-08-19,1,5747,555,1,0,0,1
5,2024-08-20,2,6678,825,1,0,0,1
5,2024-08-21,3,6649,561,1,0,0,1
5,2024-08-22,4,6523,723,1,0,0,1
5,2024-08-23,5,10218,937,1,1,0,1
5,2024-08-24,6,8491,752,1,0,0,1
5,2024-08-25,7,0,0,0,0,0,1
5,2024-08-26,1,6602,617,1,0,0,1
5,2024-08-27,2,6959,862,1,0,0,1
5,2024-08-28,3,6512,711,1,0,0,1
5,2024-08-29,4,6839,610,1,0,0,1
5,2024-08-30,5,8176,777,1,0,0,1
5,2024-08-31,6,11543,1416,1,1,0,1
5,2024-09-01,7,0,0,0,0,0,0
5,2024-09-02,1,5467,670,1,0,0,0
5,2024-09-03,2,9190,1099,1,1,0,0
5,2024-09-04,3,6499,688,1,0,0,0
5,2024-09-05,4,6377,586,1,0,0,0
5,2024-09-06,5,9348,1167,1,1,0,0
5,2024-09-07,6,9132,830,1,1,0,0
5,2024-09-08,7,0,0,0,0,0,0
5,2024-09-09,1,7364,793,1,1,0,0
5,2024-09-10,2,6956,678,1,0,0,0
5,2024-09-11,3,6142,647,1,0,0,0
5,2024-09-12,4,6369,542,1,0,0,0
5,2024-09-13,5,8000,976,1,0,0,0
5,2024-09-14,6,7929,682,1,0,0,0
5,2024-09-15,7,0,0,0,0,0,0
5,2024-09-16,1,5582,606,1,0,0,0
5,2024-09-17,2,7245,889,1,1,0,0
5,2024-09-18,3,5517,580,1,0,0,0
5,2024-09-19,4,6757,714,1,0,0,0
5,2024-09-20,5,9855,1130,1,1,0,0
5,2024-09-21,6,9238,952,1,1,0,0
5,2024-09-22,7,0,0,0,0,0,0
5,2024-09-23,1,5637,548,1,0,0,0
5,2024-09-24,2,6253,563,1,0,0,0
5,2024-09-25,3,6675,698,1,0,0,0
5,2024-09-26,4,6374,598,1,0,0,0
5,2024-09-27,5,8954,943,1,0,0,0
5,2024-09-28,6,8612,980,1,0,0,0
5,2024-09-29,7,0,0,0,0,0,0
5,2024-09-30,1,6824,777,1,1,0,0
5,2024-10-01,2,6626,711,1,0,0,0
5,2024-10-02,3,5885,695,1,0,0,0
5,2024-10-03,4,5879,643,1,0,0,0
5,2024-10-04,5,9232,906,1,1,0,0
5,2024-10-05,6,7741,654,1,0,0,0
5,2024-10-06,7,0,0,0,0,0,0
5,2024-10-07,1,5306,558,1,0,0,0
5,2024-10-08,2,7633,946,1,1,0,0
5,2024-10-09,3,6353,709,1,0,0,0
5,2024-10-10,4,6981,779,1,0,0,0
5,2024-10-11,5,9419,919,1,1,0,0
5,2024-10-12,6,9927,841,1,1,0,0
5,2024-10-13,7,0,0,0,0,0,0
5,2024-10-14,1,5984,553,1,0,0,0
5,2024-10-15,2,7958,987,1,1,0,0
5,2024-10-16,3,7983,781,1,1,0,0
5,2024-10-17,4,6167,684,1,0,0,0
5,2024-10-18,5,9379,856,1,1,0,0
5,2024-10-19,6,8716,807,1,1,0,0
5,2024-10-20,7,0,0,0,0,0,0
5,2024-10-21,1,5431,581,1,0,0,0
5,2024-10-22,2,6456,591,1,0,0,0
5,2024-10-23,3,8191,860,1,1,0,0
5,2024-10-24,4,5878,518,1,0,0,0
5,2024-10-25,5,9027,805,1,0,0,0
5,2024-10-26,6,9016,1092,1,0,0,0
5,2024-10-27,7,0,0,0,0,0,0
5,2024-10-28,1,7741,748,1,1,0,0
5,2024-10-29,2,6730,809,1,0,0,0
5,2024-10-30,3,7105,729,1,0,0,0
5,2024-10-31,4,8454,932,1,1,0,0
5,2024-11-01,5,7542,775,1,1,0,0
5,2024-11-02,6,7606,637,1,0,0,0
5,2024-11-03,7,0,0,0,0,0,0
5,2024-11-04,1,5305,518,1,0,0,0
5,2024-11-05,2,6574,807,1,0,0,0
5,2024-11-06,3,6496,656,1,0,0,0
5,2024-11-07,4,6192,568,1,0,0,0
5,2024-11-08,5,8223,743,1,0,0,0
5,2024-11-09,6,8319,720,1,0,0,0
5,2024-11-10,7,0,0,0,0,0,0
5,2024-11-11,1,5568,542,1,0,0,0
5,2024-11-12,2,7713,746,1,0,0,0
5,2024-11-13,3,7602,943,1,1,0,0
5,2024-11-14,4,7019,829,1,0,0,0
5,2024-11-15,5,8337,886,1,0,0,0
